mixture_name,powder1,powder2,mass1_kg,mass2_kg,alpha,omega_sum_kg,omega_q_ratio,delta_kg_m3,W0_m3,Z_b1,velocity_mps,velocity_cold_mps,velocity_hot_mps,pressure_max_mpa,pressure_hot_mpa,x_p_m,x_e_m,f_sum,delta_sum,b_sum,k_sum
С 32/1.0 4.9,18/1 тр БП,,4.857,0.000,1.000,4.857,0.971,587.7,0.008265,4.552544e+06,950.00,830.00,950.00,167.41,83.80,4.522,4.522,911000,1600.0,0.001091,1.253
С 32/1.0 4.9,18/1 тр БП,,4.857,0.000,1.000,4.857,0.971,612.3,0.007933,4.015786e+06,950.00,830.00,950.00,180.13,89.87,4.261,4.261,911000,1600.0,0.001091,1.253
С 32/1.0 4.9,18/1 тр БП,,4.857,0.000,1.000,4.857,0.971,636.9,0.007626,3.504983e+06,950.00,830.00,950.00,194.77,96.79,3.995,3.995,911000,1600.0,0.001091,1.253
С 32/1.0 4.9,18/1 тр БП,,4.857,0.000,1.000,4.857,0.971,661.5,0.007342,3.059042e+06,950.00,830.00,950.00,210.58,104.66,3.746,3.746,911000,1600.0,0.001091,1.253
С 32/1.0 4.2,18/1 тр БП,,4.214,0.000,1.000,4.214,0.843,710.8,0.005929,3.307554e+06,950.00,830.00,950.00,207.14,96.65,4.148,4.148,911000,1600.0,0.001091,1.253
С 32/1.0 4.2,18/1 тр БП,,4.214,0.000,1.000,4.214,0.843,735.4,0.005731,2.851289e+06,950.00,830.00,950.00,223.01,105.13,3.870,3.870,911000,1600.0,0.001091,1.253
С 32/1.0 4.2,18/1 тр БП,,4.214,0.000,1.000,4.214,0.843,760.0,0.005545,2.473450e+06,950.00,830.00,950.00,239.68,114.59,3.623,3.623,911000,1600.0,0.001091,1.253
С 32/1.0 4.2,18/1 тр БП,,4.214,0.000,1.000,4.214,0.843,784.6,0.005371,2.126284e+06,950.00,830.00,950.00,258.34,125.21,3.377,3.377,911000,1600.0,0.001091,1.253
С 32/1.0 4.2,18/1 тр БП,,4.214,0.000,1.000,4.214,0.843,809.2,0.005208,1.810340e+06,950.00,830.00,950.00,279.36,137.39,3.134,3.134,911000,1600.0,0.001091,1.253
С 32/1.0 4.2,18/1 тр БП,,4.214,0.000,1.000,4.214,0.843,833.8,0.005054,1.549315e+06,950.00,830.00,950.00,301.78,151.13,2.916,2.916,911000,1600.0,0.001091,1.253
С 32/1.0 5.5,18/1 тр БП,,5.500,0.000,1.000,5.500,1.100,440.0,0.012500,7.627008e+06,950.00,830.00,950.00,149.84,71.90,5.266,5.266,911000,1600.0,0.001091,1.253
С 32/1.0 5.5,18/1 тр БП,,5.500,0.000,1.000,5.500,1.100,464.6,0.011838,6.712055e+06,950.00,830.00,950.00,156.96,76.93,4.940,4.940,911000,1600.0,0.001091,1.253
С 32/1.0 5.5,18/1 тр БП,,5.500,0.000,1.000,5.500,1.100,489.2,0.011242,5.926653e+06,950.00,830.00,950.00,164.02,82.16,4.645,4.645,911000,1600.0,0.001091,1.253
С 32/1.0 5.5,18/1 тр БП,,5.500,0.000,1.000,5.500,1.100,513.8,0.010704,5.247139e+06,950.00,830.00,950.00,171.04,87.65,4.376,4.376,911000,1600.0,0.001091,1.253
С 32/1.0 5.5,18/1 тр БП,,5.500,0.000,1.000,5.500,1.100,538.5,0.010214,4.595069e+06,950.00,830.00,950.00,179.35,94.01,4.101,4.101,911000,1600.0,0.001091,1.253
С 32/1.0 5.5,18/1 тр БП,,5.500,0.000,1.000,5.500,1.100,563.1,0.009768,4.082872e+06,950.00,830.00,950.00,186.34,100.76,3.874,3.874,911000,1600.0,0.001091,1.253
С 32/1.0 5.5,18/1 тр БП,,5.500,0.000,1.000,5.500,1.100,587.7,0.009359,3.585345e+06,950.00,830.00,950.00,194.81,107.93,3.639,3.639,911000,1600.0,0.001091,1.253
С 32/1.0 5.5,18/1 тр БП,,5.500,0.000,1.000,5.500,1.100,612.3,0.008982,3.150508e+06,950.00,830.00,950.00,208.69,115.61,3.420,3.420,911000,1600.0,0.001091,1.253
С 32/1.0 5.5,18/1 тр БП,,5.500,0.000,1.000,5.500,1.100,636.9,0.008635,2.768961e+06,950.00,830.00,950.00,226.69,124.55,3.216,3.216,911000,1600.0,0.001091,1.253
С 32/1.0 6.1,18/1 тр БП,,6.143,0.000,1.000,6.143,1.229,440.0,0.013961,7.094234e+06,950.00,830.00,950.00,171.09,94.22,4.374,4.374,911000,1600.0,0.001091,1.253
С 32/1.0 6.1,18/1 тр БП,,6.143,0.000,1.000,6.143,1.229,464.6,0.013221,6.274537e+06,950.00,830.00,950.00,179.13,101.03,4.108,4.108,911000,1600.0,0.001091,1.253
С 32/1.0 6.1,18/1 тр БП,,6.143,0.000,1.000,6.143,1.229,489.2,0.012556,5.493090e+06,950.00,830.00,950.00,188.51,108.16,3.842,3.842,911000,1600.0,0.001091,1.253
С 32/1.0 6.1,18/1 тр БП,,6.143,0.000,1.000,6.143,1.229,513.8,0.011955,4.886200e+06,950.00,830.00,950.00,196.47,114.65,3.623,3.623,911000,1600.0,0.001091,1.253
С 32/1.0 6.1,18/1 тр БП,,6.143,0.000,1.000,6.143,1.229,538.5,0.011408,4.296997e+06,950.00,830.00,950.00,205.99,122.41,3.400,3.400,911000,1600.0,0.001091,1.253
С 32/1.0 6.1,18/1 тр БП,,6.143,0.000,1.000,6.143,1.229,563.1,0.010909,3.784355e+06,950.00,830.00,950.00,215.63,131.67,3.194,3.194,911000,1600.0,0.001091,1.253
С 32/1.0 6.1,18/1 тр БП,,6.143,0.000,1.000,6.143,1.229,587.7,0.010453,3.336146e+06,950.00,830.00,950.00,225.41,140.40,3.003,3.003,911000,1600.0,0.001091,1.253
С 32/1.0 6.1,18/1 тр БП,,6.143,0.000,1.000,6.143,1.229,612.3,0.010032,2.903184e+06,950.00,830.00,950.00,240.10,150.87,2.807,2.807,911000,1600.0,0.001091,1.253
С 32/1.0 6.1,18/1 тр БП,,6.143,0.000,1.000,6.143,1.229,636.9,0.009645,2.560825e+06,950.00,830.00,950.00,260.05,160.93,2.643,2.643,911000,1600.0,0.001091,1.253
С 32/1.0 6.1,18/1 тр БП,,6.143,0.000,1.000,6.143,1.229,661.5,0.009286,2.227766e+06,950.00,830.00,950.00,283.73,173.02,2.471,2.471,911000,1600.0,0.001091,1.253
С 32/1.0 8.7,18/1 тр БП,,8.714,0.000,1.000,8.714,1.743,563.1,0.015476,nan,950.00,830.00,284.49,364.29,120.51,2.115,2.115,911000,1600.0,0.001091,1.253
С 32/1.0 9.4,18/1 тр БП,,9.357,0.000,1.000,9.357,1.871,513.8,0.018210,nan,950.00,830.00,315.18,362.49,114.02,2.438,2.438,911000,1600.0,0.001091,1.253
С 32/1.0 9.4,18/1 тр БП,,9.357,0.000,1.000,9.357,1.871,538.5,0.017378,nan,950.00,830.00,299.31,384.27,117.30,2.248,2.248,911000,1600.0,0.001091,1.253
С 32/1.0 6.8,18/1 тр БП,,6.786,0.000,1.000,6.786,1.357,440.0,0.015422,8.501369e+06,950.00,830.00,950.00,193.70,123.93,3.798,3.798,911000,1600.0,0.001091,1.253
С 32/1.0 6.8,18/1 тр БП,,6.786,0.000,1.000,6.786,1.357,464.6,0.014605,7.440478e+06,950.00,830.00,950.00,204.32,132.50,3.541,3.541,911000,1600.0,0.001091,1.253
С 32/1.0 6.8,18/1 тр БП,,6.786,0.000,1.000,6.786,1.357,489.2,0.013870,6.529272e+06,950.00,830.00,950.00,215.04,141.43,3.308,3.308,911000,1600.0,0.001091,1.253
С 32/1.0 6.8,18/1 тр БП,,6.786,0.000,1.000,6.786,1.357,513.8,0.013206,5.815827e+06,950.00,830.00,950.00,224.04,150.69,3.116,3.116,911000,1600.0,0.001091,1.253
С 32/1.0 6.8,18/1 тр БП,,6.786,0.000,1.000,6.786,1.357,538.5,0.012602,5.058106e+06,950.00,830.00,950.00,236.86,161.91,2.902,2.902,911000,1600.0,0.001091,1.253
С 32/1.0 6.8,18/1 тр БП,,6.786,0.000,1.000,6.786,1.357,563.1,0.012051,4.460994e+06,950.00,830.00,950.00,247.97,172.22,2.724,2.724,911000,1600.0,0.001091,1.253
С 32/1.0 8.1,18/1 тр БП,,8.071,0.000,1.000,8.071,1.614,612.3,0.013182,3.060625e+07,950.00,830.00,257.72,370.73,127.22,1.926,1.926,911000,1600.0,0.001091,1.253
С 32/1.0 7.4,18/1 тр БП,,7.429,0.000,1.000,7.429,1.486,440.0,0.016883,1.487848e+07,950.00,830.00,950.00,218.60,163.25,3.434,3.434,911000,1600.0,0.001091,1.253
С 32/1.0 7.4,18/1 тр БП,,7.429,0.000,1.000,7.429,1.486,464.6,0.015989,1.309206e+07,950.00,830.00,950.00,230.61,174.18,3.193,3.193,911000,1600.0,0.001091,1.253
С 32/1.0 7.4,18/1 тр БП,,7.429,0.000,1.000,7.429,1.486,661.5,0.011229,4.626077e+06,950.00,830.00,234.47,375.65,133.87,1.837,1.837,911000,1600.0,0.001091,1.253
С 32/1.0 10.0,18/1 тр БП,,10.000,0.000,1.000,10.000,2.000,464.6,0.021523,nan,950.00,830.00,350.24,361.11,107.07,2.869,2.869,911000,1600.0,0.001091,1.253
С 32/1.0 10.0,18/1 тр БП,,10.000,0.000,1.000,10.000,2.000,489.2,0.020440,nan,950.00,830.00,331.98,384.46,110.51,2.640,2.640,911000,1600.0,0.001091,1.253
С 33/1.0 1.6,9/7 МН,,1.643,0.000,1.000,1.643,0.329,932.3,0.001762,2.412232e+07,950.00,825.25,950.00,326.21,45.74,4.605,4.605,963000,1600.0,0.001045,1.237
С 33/1.0 1.6,9/7 МН,,1.643,0.000,1.000,1.643,0.329,883.1,0.001860,3.329022e+07,950.00,805.33,950.00,289.13,38.44,5.396,5.396,963000,1600.0,0.001045,1.237
С 33/1.0 1.6,9/7 МН,,1.643,0.000,1.000,1.643,0.329,907.7,0.001810,2.839179e+07,950.00,815.11,950.00,306.92,41.88,4.989,4.989,963000,1600.0,0.001045,1.237
С 33/1.0 2.3,9/7 МН,,2.286,0.000,1.000,2.286,0.457,686.2,0.003331,8.377229e+06,950.00,830.00,950.00,287.97,86.07,3.009,3.009,963000,1600.0,0.001045,1.237
С 33/1.0 2.3,9/7 МН,,2.286,0.000,1.000,2.286,0.457,710.8,0.003216,7.338283e+06,950.00,830.00,950.00,306.19,92.93,2.818,2.818,963000,1600.0,0.001045,1.237
С 33/1.0 2.3,9/7 МН,,2.286,0.000,1.000,2.286,0.457,464.6,0.004920,2.659801e+07,950.00,830.00,950.00,165.47,44.93,5.369,5.369,963000,1600.0,0.001045,1.237
С 33/1.0 2.3,9/7 МН,,2.286,0.000,1.000,2.286,0.457,489.2,0.004672,2.339555e+07,950.00,830.00,950.00,176.27,48.29,5.030,5.030,963000,1600.0,0.001045,1.237
С 33/1.0 2.3,9/7 МН,,2.286,0.000,1.000,2.286,0.457,513.8,0.004448,2.049377e+07,950.00,830.00,950.00,187.99,52.01,4.704,4.704,963000,1600.0,0.001045,1.237
С 33/1.0 2.3,9/7 МН,,2.286,0.000,1.000,2.286,0.457,538.5,0.004245,1.813938e+07,950.00,830.00,950.00,199.57,55.91,4.424,4.424,963000,1600.0,0.001045,1.237
С 33/1.0 2.3,9/7 МН,,2.286,0.000,1.000,2.286,0.457,563.1,0.004059,1.596891e+07,950.00,830.00,950.00,212.25,60.01,4.149,4.149,963000,1600.0,0.001045,1.237
С 33/1.0 2.3,9/7 МН,,2.286,0.000,1.000,2.286,0.457,587.7,0.003889,1.408078e+07,950.00,830.00,950.00,225.47,64.36,3.896,3.896,963000,1600.0,0.001045,1.237
С 33/1.0 2.3,9/7 МН,,2.286,0.000,1.000,2.286,0.457,612.3,0.003733,1.233775e+07,950.00,830.00,950.00,240.07,69.23,3.647,3.647,963000,1600.0,0.001045,1.237
С 33/1.0 2.3,9/7 МН,,2.286,0.000,1.000,2.286,0.457,636.9,0.003589,1.089734e+07,950.00,830.00,950.00,254.63,74.44,3.429,3.429,963000,1600.0,0.001045,1.237
С 33/1.0 2.3,9/7 МН,,2.286,0.000,1.000,2.286,0.457,661.5,0.003455,9.555966e+06,950.00,830.00,950.00,270.81,80.03,3.212,3.212,963000,1600.0,0.001045,1.237
С 33/1.0 4.2,9/7 МН,,4.214,0.000,1.000,4.214,0.843,440.0,0.009578,3.545068e+06,950.00,830.00,950.00,292.76,144.85,2.315,2.315,963000,1600.0,0.001045,1.237
С 33/1.0 4.2,9/7 МН,,4.214,0.000,1.000,4.214,0.843,464.6,0.009070,3.067882e+06,950.00,830.00,950.00,317.10,157.58,2.149,2.149,963000,1600.0,0.001045,1.237
С 33/1.0 3.6,9/7 МН,,3.571,0.000,1.000,3.571,0.714,440.0,0.008117,5.740905e+06,950.00,830.00,950.00,243.67,110.18,2.875,2.875,963000,1600.0,0.001045,1.237
С 33/1.0 3.6,9/7 МН,,3.571,0.000,1.000,3.571,0.714,464.6,0.007687,5.026368e+06,950.00,830.00,950.00,263.08,120.10,2.685,2.685,963000,1600.0,0.001045,1.237
С 33/1.0 3.6,9/7 МН,,3.571,0.000,1.000,3.571,0.714,489.2,0.007300,4.344818e+06,950.00,830.00,950.00,285.28,131.00,2.492,2.492,963000,1600.0,0.001045,1.237
С 33/1.0 3.6,9/7 МН,,3.571,0.000,1.000,3.571,0.714,513.8,0.006950,3.792891e+06,950.00,830.00,950.00,308.39,142.39,2.326,2.326,963000,1600.0,0.001045,1.237
С 33/1.0 3.6,9/7 МН,,3.571,0.000,1.000,3.571,0.714,538.5,0.006633,3.315894e+06,950.00,830.00,950.00,333.26,154.99,2.172,2.172,963000,1600.0,0.001045,1.237
С 33/1.0 2.9,9/7 МН,,2.929,0.000,1.000,2.929,0.586,440.0,0.006656,1.025285e+07,950.00,830.00,950.00,211.73,86.62,3.636,3.636,963000,1600.0,0.001045,1.237
С 33/1.0 2.9,9/7 МН,,2.929,0.000,1.000,2.929,0.586,464.6,0.006303,8.857350e+06,950.00,830.00,950.00,230.30,95.21,3.373,3.373,963000,1600.0,0.001045,1.237
С 33/1.0 2.9,9/7 МН,,2.929,0.000,1.000,2.929,0.586,489.2,0.005986,7.672283e+06,950.00,830.00,950.00,248.16,104.40,3.134,3.134,963000,1600.0,0.001045,1.237
С 33/1.0 2.9,9/7 МН,,2.929,0.000,1.000,2.929,0.586,513.8,0.005699,6.661160e+06,950.00,830.00,950.00,265.62,114.46,2.917,2.917,963000,1600.0,0.001045,1.237
С 33/1.0 2.9,9/7 МН,,2.929,0.000,1.000,2.929,0.586,538.5,0.005439,5.766272e+06,950.00,830.00,950.00,284.89,125.42,2.711,2.711,963000,1600.0,0.001045,1.237
С 33/1.0 2.9,9/7 МН,,2.929,0.000,1.000,2.929,0.586,563.1,0.005201,5.001499e+06,950.00,830.00,950.00,305.21,137.48,2.523,2.523,963000,1600.0,0.001045,1.237
С 34/1.0 1.6,12/7,,1.643,0.000,1.000,1.643,0.329,907.7,0.001810,1.025913e+08,950.00,830.00,950.00,288.51,37.40,5.391,5.391,1004000,1600.0,0.001013,1.226
С 34/1.0 1.6,12/7,,1.643,0.000,1.000,1.643,0.329,932.3,0.001762,8.921555e+07,950.00,830.00,950.00,305.24,40.62,5.016,5.016,1004000,1600.0,0.001013,1.226
С 34/1.0 1.6,12/7,,1.643,0.000,1.000,1.643,0.329,956.9,0.001717,7.677644e+07,950.00,830.00,950.00,324.31,44.22,4.641,4.641,1004000,1600.0,0.001013,1.226
С 34/1.0 1.6,12/7,,1.643,0.000,1.000,1.643,0.329,981.5,0.001674,6.577932e+07,950.00,830.00,950.00,345.08,48.27,4.284,4.284,1004000,1600.0,0.001013,1.226
С 34/1.0 2.3,12/7,,2.286,0.000,1.000,2.286,0.457,710.8,0.003216,2.641218e+07,950.00,830.00,950.00,284.18,88.53,2.986,2.986,1004000,1600.0,0.001013,1.226
С 34/1.0 2.3,12/7,,2.286,0.000,1.000,2.286,0.457,735.4,0.003108,2.324243e+07,950.00,830.00,950.00,302.64,95.28,2.793,2.793,1004000,1600.0,0.001013,1.226
С 34/1.0 2.3,12/7,,2.286,0.000,1.000,2.286,0.457,760.0,0.003008,2.056639e+07,950.00,830.00,950.00,321.33,102.29,2.621,2.621,1004000,1600.0,0.001013,1.226
С 34/1.0 2.3,12/7,,2.286,0.000,1.000,2.286,0.457,464.6,0.004920,8.423799e+07,950.00,830.00,950.00,156.22,44.50,5.498,5.498,1004000,1600.0,0.001013,1.226
С 34/1.0 2.3,12/7,,2.286,0.000,1.000,2.286,0.457,489.2,0.004672,7.548434e+07,950.00,830.00,950.00,165.81,47.68,5.186,5.186,1004000,1600.0,0.001013,1.226
С 34/1.0 2.3,12/7,,2.286,0.000,1.000,2.286,0.457,513.8,0.004448,6.686651e+07,950.00,830.00,950.00,176.68,50.99,4.862,4.862,1004000,1600.0,0.001013,1.226
С 34/1.0 2.3,12/7,,2.286,0.000,1.000,2.286,0.457,538.5,0.004245,5.982753e+07,950.00,830.00,950.00,187.42,54.65,4.584,4.584,1004000,1600.0,0.001013,1.226
С 34/1.0 2.3,12/7,,2.286,0.000,1.000,2.286,0.457,563.1,0.004059,5.325276e+07,950.00,830.00,950.00,199.12,58.50,4.310,4.310,1004000,1600.0,0.001013,1.226
С 34/1.0 2.3,12/7,,2.286,0.000,1.000,2.286,0.457,587.7,0.003889,4.747701e+07,950.00,830.00,950.00,211.32,62.79,4.057,4.057,1004000,1600.0,0.001013,1.226
С 34/1.0 2.3,12/7,,2.286,0.000,1.000,2.286,0.457,612.3,0.003733,4.237518e+07,950.00,830.00,950.00,224.05,67.08,3.822,3.822,1004000,1600.0,0.001013,1.226
С 34/1.0 2.3,12/7,,2.286,0.000,1.000,2.286,0.457,636.9,0.003589,3.758289e+07,950.00,830.00,950.00,238.09,71.91,3.589,3.589,1004000,1600.0,0.001013,1.226
С 34/1.0 4.2,12/7,,4.214,0.000,1.000,4.214,0.843,440.0,0.009578,1.124996e+07,950.00,830.00,950.00,275.21,147.84,2.386,2.386,1004000,1600.0,0.001013,1.226
С 34/1.0 4.2,12/7,,4.214,0.000,1.000,4.214,0.843,464.6,0.009070,9.940043e+06,950.00,830.00,950.00,296.72,160.33,2.232,2.232,1004000,1600.0,0.001013,1.226
С 34/1.0 4.2,12/7,,4.214,0.000,1.000,4.214,0.843,489.2,0.008614,8.728714e+06,950.00,830.00,950.00,320.77,173.60,2.081,2.081,1004000,1600.0,0.001013,1.226
С 34/1.0 3.6,12/7,,3.571,0.000,1.000,3.571,0.714,440.0,0.008117,1.839748e+07,950.00,830.00,950.00,232.71,112.79,2.955,2.955,1004000,1600.0,0.001013,1.226
С 34/1.0 3.6,12/7,,3.571,0.000,1.000,3.571,0.714,464.6,0.007687,1.616233e+07,950.00,830.00,950.00,252.00,122.58,2.755,2.755,1004000,1600.0,0.001013,1.226
С 34/1.0 3.6,12/7,,3.571,0.000,1.000,3.571,0.714,489.2,0.007300,1.423688e+07,950.00,830.00,950.00,272.48,133.00,2.573,2.573,1004000,1600.0,0.001013,1.226
С 34/1.0 3.6,12/7,,3.571,0.000,1.000,3.571,0.714,513.8,0.006950,1.256695e+07,950.00,830.00,950.00,294.48,144.44,2.407,2.407,1004000,1600.0,0.001013,1.226
С 34/1.0 3.6,12/7,,3.571,0.000,1.000,3.571,0.714,538.5,0.006633,1.110962e+07,950.00,830.00,950.00,318.15,156.72,2.254,2.254,1004000,1600.0,0.001013,1.226
С 34/1.0 3.6,12/7,,3.571,0.000,1.000,3.571,0.714,563.1,0.006343,9.762547e+06,950.00,830.00,950.00,344.24,169.93,2.104,2.104,1004000,1600.0,0.001013,1.226
С 34/1.0 2.9,12/7,,2.929,0.000,1.000,2.929,0.586,440.0,0.006656,3.301565e+07,950.00,830.00,950.00,199.32,88.37,3.732,3.732,1004000,1600.0,0.001013,1.226
С 34/1.0 2.9,12/7,,2.929,0.000,1.000,2.929,0.586,464.6,0.006303,2.885694e+07,950.00,830.00,950.00,213.87,96.70,3.470,3.470,1004000,1600.0,0.001013,1.226
С 34/1.0 2.9,12/7,,2.929,0.000,1.000,2.929,0.586,489.2,0.005986,2.529072e+07,950.00,830.00,950.00,228.98,105.76,3.232,3.232,1004000,1600.0,0.001013,1.226
С 34/1.0 2.9,12/7,,2.929,0.000,1.000,2.929,0.586,513.8,0.005699,2.210738e+07,950.00,830.00,950.00,245.51,115.54,3.007,3.007,1004000,1600.0,0.001013,1.226
С 34/1.0 2.9,12/7,,2.929,0.000,1.000,2.929,0.586,538.5,0.005439,1.937160e+07,950.00,830.00,950.00,262.88,126.12,2.802,2.802,1004000,1600.0,0.001013,1.226
С 34/1.0 2.9,12/7,,2.929,0.000,1.000,2.929,0.586,563.1,0.005201,1.710011e+07,950.00,830.00,950.00,280.21,137.49,2.623,2.623,1004000,1600.0,0.001013,1.226
С 34/1.0 2.9,12/7,,2.929,0.000,1.000,2.929,0.586,587.7,0.004983,1.496056e+07,950.00,830.00,950.00,300.36,149.15,2.443,2.443,1004000,1600.0,0.001013,1.226
С 34/1.0 2.9,12/7,,2.929,0.000,1.000,2.929,0.586,612.3,0.004783,1.317331e+07,950.00,830.00,950.00,320.71,160.98,2.284,2.284,1004000,1600.0,0.001013,1.226
С 35/1.0 1.6,14/7 В/А,,1.643,0.000,1.000,1.643,0.329,956.9,0.001717,1.182483e+08,950.00,830.00,950.00,311.99,39.07,5.223,5.223,1013000,1600.0,0.001010,1.224
С 35/1.0 1.6,14/7 В/А,,1.643,0.000,1.000,1.643,0.329,981.5,0.001674,1.014895e+08,950.00,830.00,950.00,331.85,42.64,4.822,4.822,1013000,1600.0,0.001010,1.224
С 35/1.0 2.3,14/7 В/А,,2.286,0.000,1.000,2.286,0.457,686.2,0.003331,4.222842e+07,950.00,830.00,950.00,255.67,77.15,3.408,3.408,1013000,1600.0,0.001010,1.224
С 35/1.0 2.3,14/7 В/А,,2.286,0.000,1.000,2.286,0.457,710.8,0.003216,3.752313e+07,950.00,830.00,950.00,271.35,82.67,3.203,3.203,1013000,1600.0,0.001010,1.224
С 35/1.0 2.3,14/7 В/А,,2.286,0.000,1.000,2.286,0.457,735.4,0.003108,3.309397e+07,950.00,830.00,950.00,288.87,88.93,2.997,2.997,1013000,1600.0,0.001010,1.224
С 35/1.0 2.3,14/7 В/А,,2.286,0.000,1.000,2.286,0.457,760.0,0.003008,2.935125e+07,950.00,830.00,950.00,306.63,95.42,2.815,2.815,1013000,1600.0,0.001010,1.224
С 35/1.0 2.3,14/7 В/А,,2.286,0.000,1.000,2.286,0.457,489.2,0.004672,1.046794e+08,950.00,830.00,950.00,158.91,44.79,5.520,5.520,1013000,1600.0,0.001010,1.224
С 35/1.0 2.3,14/7 В/А,,2.286,0.000,1.000,2.286,0.457,513.8,0.004448,9.357993e+07,950.00,830.00,950.00,168.85,47.89,5.198,5.198,1013000,1600.0,0.001010,1.224
С 35/1.0 2.3,14/7 В/А,,2.286,0.000,1.000,2.286,0.457,538.5,0.004245,8.326564e+07,950.00,830.00,950.00,179.63,51.33,4.882,4.882,1013000,1600.0,0.001010,1.224
С 35/1.0 2.3,14/7 В/А,,2.286,0.000,1.000,2.286,0.457,563.1,0.004059,7.478913e+07,950.00,830.00,950.00,190.29,54.93,4.612,4.612,1013000,1600.0,0.001010,1.224
С 35/1.0 2.3,14/7 В/А,,2.286,0.000,1.000,2.286,0.457,587.7,0.003889,6.679639e+07,950.00,830.00,950.00,201.93,58.72,4.343,4.343,1013000,1600.0,0.001010,1.224
С 35/1.0 2.3,14/7 В/А,,2.286,0.000,1.000,2.286,0.457,612.3,0.003733,5.930654e+07,950.00,830.00,950.00,214.71,62.96,4.076,4.076,1013000,1600.0,0.001010,1.224
С 35/1.0 2.3,14/7 В/А,,2.286,0.000,1.000,2.286,0.457,636.9,0.003589,5.307190e+07,950.00,830.00,950.00,227.47,67.21,3.844,3.844,1013000,1600.0,0.001010,1.224
С 35/1.0 2.3,14/7 В/А,,2.286,0.000,1.000,2.286,0.457,661.5,0.003455,4.717869e+07,950.00,830.00,950.00,241.57,72.01,3.612,3.612,1013000,1600.0,0.001010,1.224
С 35/1.0 3.6,14/7 В/А,,3.571,0.000,1.000,3.571,0.714,440.0,0.008117,2.456860e+07,950.00,830.00,950.00,223.52,109.79,3.075,3.075,1013000,1600.0,0.001010,1.224
С 35/1.0 3.6,14/7 В/А,,3.571,0.000,1.000,3.571,0.714,489.2,0.007300,1.922401e+07,950.00,830.00,950.00,261.41,129.31,2.691,2.691,1013000,1600.0,0.001010,1.224
С 35/1.0 3.6,14/7 В/А,,3.571,0.000,1.000,3.571,0.714,513.8,0.006950,1.700018e+07,950.00,830.00,950.00,282.65,140.36,2.518,2.518,1013000,1600.0,0.001010,1.224
С 35/1.0 3.6,14/7 В/А,,3.571,0.000,1.000,3.571,0.714,538.5,0.006633,1.495187e+07,950.00,830.00,950.00,306.00,151.87,2.349,2.349,1013000,1600.0,0.001010,1.224
С 35/1.0 3.6,14/7 В/А,,3.571,0.000,1.000,3.571,0.714,563.1,0.006343,1.316685e+07,950.00,830.00,950.00,331.13,164.58,2.194,2.194,1013000,1600.0,0.001010,1.224
С 35/1.0 4.2,14/7 В/А,,4.214,0.000,1.000,4.214,0.843,440.0,0.009578,1.495482e+07,950.00,830.00,950.00,262.70,143.96,2.479,2.479,1013000,1600.0,0.001010,1.224
С 35/1.0 4.2,14/7 В/А,,4.214,0.000,1.000,4.214,0.843,464.6,0.009070,1.324315e+07,950.00,830.00,950.00,283.34,156.04,2.320,2.320,1013000,1600.0,0.001010,1.224
С 35/1.0 4.2,14/7 В/А,,4.214,0.000,1.000,4.214,0.843,489.2,0.008614,1.165579e+07,950.00,830.00,950.00,306.20,168.14,2.164,2.164,1013000,1600.0,0.001010,1.224
С 35/1.0 2.9,14/7 В/А,,2.929,0.000,1.000,2.929,0.586,440.0,0.006656,4.403419e+07,950.00,830.00,950.00,189.12,85.95,3.881,3.881,1013000,1600.0,0.001010,1.224
С 35/1.0 2.9,14/7 В/А,,2.929,0.000,1.000,2.929,0.586,464.6,0.006303,3.876994e+07,950.00,830.00,950.00,202.31,94.01,3.621,3.621,1013000,1600.0,0.001010,1.224
С 35/1.0 2.9,14/7 В/А,,2.929,0.000,1.000,2.929,0.586,489.2,0.005986,3.406318e+07,950.00,830.00,950.00,216.60,102.68,3.375,3.375,1013000,1600.0,0.001010,1.224
С 35/1.0 2.9,14/7 В/А,,2.929,0.000,1.000,2.929,0.586,513.8,0.005699,2.986420e+07,950.00,830.00,950.00,232.20,112.10,3.143,3.143,1013000,1600.0,0.001010,1.224
С 35/1.0 2.9,14/7 В/А,,2.929,0.000,1.000,2.929,0.586,538.5,0.005439,2.639479e+07,950.00,830.00,950.00,247.79,122.10,2.941,2.941,1013000,1600.0,0.001010,1.224
С 35/1.0 2.9,14/7 В/А,,2.929,0.000,1.000,2.929,0.586,563.1,0.005201,2.325376e+07,950.00,830.00,950.00,264.94,132.10,2.747,2.747,1013000,1600.0,0.001010,1.224
С 35/1.0 2.9,14/7 В/А,,2.929,0.000,1.000,2.929,0.586,587.7,0.004983,2.051989e+07,950.00,830.00,950.00,282.98,141.58,2.569,2.569,1013000,1600.0,0.001010,1.224
С 35/1.0 2.9,14/7 В/А,,2.929,0.000,1.000,2.929,0.586,612.3,0.004783,1.802673e+07,950.00,830.00,950.00,303.03,151.01,2.397,2.397,1013000,1600.0,0.001010,1.224
С 35/1.0 2.9,14/7 В/А,,2.929,0.000,1.000,2.929,0.586,636.9,0.004598,1.593662e+07,950.00,830.00,950.00,323.27,161.84,2.245,2.245,1013000,1600.0,0.001010,1.224
С 36/1.0 2.3,15/7,,2.286,0.000,1.000,2.286,0.457,661.5,0.003455,8.784308e+07,950.00,830.00,950.00,191.05,48.78,5.473,5.473,1010000,1600.0,0.001010,1.225
