mixture_name,powder1,powder2,mass1_kg,mass2_kg,alpha,omega_sum_kg,omega_q_ratio,delta_kg_m3,W0_m3,Z_b1,velocity_mps,velocity_cold_mps,velocity_hot_mps,pressure_max_mpa,pressure_hot_mpa,x_p_m,x_e_m,f_sum,delta_sum,b_sum,k_sum
С 4/1.0 4.1,АПЦ-235 П 16/1,,4.111,0.000,1.000,4.111,0.822,587.7,0.006995,2.982938e+05,950.00,830.00,950.00,318.97,317.66,1.863,1.863,1101000,1630.0,0.001020,1.250
С 4/1.0 4.1,АПЦ-235 П 16/1,,4.111,0.000,1.000,4.111,0.822,612.3,0.006714,2.581872e+05,950.00,830.00,523.57,342.16,390.00,1.739,1.739,1101000,1630.0,0.001020,1.250
С 4/1.0 4.1,АПЦ-235 П 16/1,,4.111,0.000,1.000,4.111,0.822,636.9,0.006455,2.232040e+05,950.00,830.00,431.29,367.26,390.00,1.623,1.623,1101000,1630.0,0.001020,1.250
С 5/1.0 1.9,ДГ-3 14/1,,1.889,0.000,1.000,1.889,0.378,1030.8,0.001833,5.439670e+06,950.00,802.51,169.23,375.15,390.00,4.881,4.881,968000,1520.0,0.001113,1.250
С 5/1.0 2.3,ДГ-3 14/1,,2.333,0.000,1.000,2.333,0.467,932.3,0.002503,1.475614e+06,950.00,830.00,235.90,354.33,390.00,2.740,2.740,968000,1520.0,0.001113,1.250
С 5/1.0 2.3,ДГ-3 14/1,,2.333,0.000,1.000,2.333,0.467,956.9,0.002438,1.207245e+06,950.00,830.00,200.04,384.07,390.00,2.495,2.495,968000,1520.0,0.001113,1.250
С 5/1.0 3.2,ДГ-3 14/1,,3.222,0.000,1.000,3.222,0.644,686.2,0.004696,1.107720e+06,950.00,830.00,950.00,258.71,191.62,2.537,2.537,968000,1520.0,0.001113,1.250
С 5/1.0 3.2,ДГ-3 14/1,,3.222,0.000,1.000,3.222,0.644,710.8,0.004533,9.511550e+05,950.00,830.00,950.00,276.85,208.38,2.362,2.362,968000,1520.0,0.001113,1.250
С 5/1.0 3.2,ДГ-3 14/1,,3.222,0.000,1.000,3.222,0.644,735.4,0.004382,8.112095e+05,950.00,830.00,950.00,297.09,227.07,2.192,2.192,968000,1520.0,0.001113,1.250
С 5/1.0 3.2,ДГ-3 14/1,,3.222,0.000,1.000,3.222,0.644,760.0,0.004240,6.920045e+05,950.00,830.00,950.00,318.75,248.25,2.035,2.035,968000,1520.0,0.001113,1.250
С 5/1.0 3.2,ДГ-3 14/1,,3.222,0.000,1.000,3.222,0.644,784.6,0.004107,5.864366e+05,950.00,830.00,355.47,342.93,390.00,1.883,1.883,968000,1520.0,0.001113,1.250
С 5/1.0 3.2,ДГ-3 14/1,,3.222,0.000,1.000,3.222,0.644,809.2,0.003982,4.944677e+05,950.00,830.00,296.48,369.73,390.00,1.738,1.738,968000,1520.0,0.001113,1.250
С 5/1.0 3.7,ДГ-3 14/1,,3.667,0.000,1.000,3.667,0.733,686.2,0.005344,6.598951e+05,950.00,830.00,950.00,303.73,266.78,2.021,2.021,968000,1520.0,0.001113,1.250
С 5/1.0 3.7,ДГ-3 14/1,,3.667,0.000,1.000,3.667,0.733,710.8,0.005159,5.641572e+05,950.00,830.00,505.59,326.35,390.00,1.877,1.877,968000,1520.0,0.001113,1.250
С 5/1.0 3.7,ДГ-3 14/1,,3.667,0.000,1.000,3.667,0.733,735.4,0.004986,4.791033e+05,950.00,830.00,377.45,351.69,390.00,1.738,1.738,968000,1520.0,0.001113,1.250
С 5/1.0 3.7,ДГ-3 14/1,,3.667,0.000,1.000,3.667,0.733,760.0,0.004825,4.066630e+05,950.00,830.00,320.17,379.10,390.00,1.609,1.609,968000,1520.0,0.001113,1.250
С 5/1.0 2.8,ДГ-3 14/1,,2.778,0.000,1.000,2.778,0.556,833.8,0.003331,9.071908e+05,950.00,830.00,371.65,327.74,390.00,2.253,2.253,968000,1520.0,0.001113,1.250
С 5/1.0 2.8,ДГ-3 14/1,,2.778,0.000,1.000,2.778,0.556,858.5,0.003236,7.621559e+05,950.00,830.00,283.66,352.87,390.00,2.078,2.078,968000,1520.0,0.001113,1.250
С 5/1.0 2.8,ДГ-3 14/1,,2.778,0.000,1.000,2.778,0.556,883.1,0.003146,6.347719e+05,950.00,830.00,240.77,381.24,390.00,1.908,1.908,968000,1520.0,0.001113,1.250
С 5/1.0 2.3,ДГ-3 14/1,,2.333,0.000,1.000,2.333,0.467,907.7,0.002571,1.779909e+06,950.00,830.00,311.80,328.51,390.00,2.989,2.989,968000,1520.0,0.001113,1.250
С 5/1.0 4.1,ДГ-3 14/1,,4.111,0.000,1.000,4.111,0.822,686.2,0.005992,4.559951e+05,950.00,830.00,415.96,353.86,390.00,1.707,1.707,968000,1520.0,0.001113,1.250
С 5/1.0 4.1,ДГ-3 14/1,,4.111,0.000,1.000,4.111,0.822,710.8,0.005784,3.883082e+05,950.00,830.00,354.07,381.84,390.00,1.582,1.582,968000,1520.0,0.001113,1.250
С 5/1.0 3.7,ДГ-3 14/1,,3.667,0.000,1.000,3.667,0.733,587.7,0.006239,1.209770e+06,950.00,830.00,950.00,229.85,190.61,2.692,2.692,968000,1520.0,0.001113,1.250
С 5/1.0 3.7,ДГ-3 14/1,,3.667,0.000,1.000,3.667,0.733,612.3,0.005988,1.042959e+06,950.00,830.00,950.00,246.13,207.00,2.509,2.509,968000,1520.0,0.001113,1.250
С 5/1.0 3.7,ДГ-3 14/1,,3.667,0.000,1.000,3.667,0.733,636.9,0.005757,8.981130e+05,950.00,830.00,950.00,263.66,224.92,2.338,2.338,968000,1520.0,0.001113,1.250
С 5/1.0 3.7,ДГ-3 14/1,,3.667,0.000,1.000,3.667,0.733,661.5,0.005543,7.713892e+05,950.00,830.00,950.00,282.74,244.86,2.176,2.176,968000,1520.0,0.001113,1.250
С 6/1.0 1.9,МАП-1 23/1,,1.889,0.000,1.000,1.889,0.378,932.3,0.002026,2.937416e+05,950.00,830.00,198.78,387.51,390.00,2.364,2.364,1259000,1650.0,0.001120,1.257
С 5/1.0 4.1,ДГ-3 14/1,,4.111,0.000,1.000,4.111,0.822,513.8,0.008001,1.327557e+06,950.00,830.00,950.00,213.18,188.34,2.839,2.839,968000,1520.0,0.001113,1.250
С 5/1.0 4.1,ДГ-3 14/1,,4.111,0.000,1.000,4.111,0.822,538.5,0.007635,1.145355e+06,950.00,830.00,950.00,228.72,204.92,2.644,2.644,968000,1520.0,0.001113,1.250
С 5/1.0 4.1,ДГ-3 14/1,,4.111,0.000,1.000,4.111,0.822,563.1,0.007301,9.862044e+05,950.00,830.00,950.00,245.58,222.91,2.462,2.462,968000,1520.0,0.001113,1.250
С 5/1.0 4.1,ДГ-3 14/1,,4.111,0.000,1.000,4.111,0.822,587.7,0.006995,8.474161e+05,950.00,830.00,950.00,263.90,242.50,2.290,2.290,968000,1520.0,0.001113,1.250
С 5/1.0 4.1,ДГ-3 14/1,,4.111,0.000,1.000,4.111,0.822,612.3,0.006714,7.282181e+05,950.00,830.00,950.00,283.55,264.32,2.130,2.130,968000,1520.0,0.001113,1.250
С 5/1.0 4.1,ДГ-3 14/1,,4.111,0.000,1.000,4.111,0.822,636.9,0.006455,6.249671e+05,950.00,830.00,950.00,304.83,288.12,1.981,1.981,968000,1520.0,0.001113,1.250
С 6/1.0 2.8,МАП-1 23/1,,2.778,0.000,1.000,2.778,0.556,686.2,0.004048,1.303106e+05,950.00,830.00,950.00,320.73,270.62,1.879,1.879,1259000,1650.0,0.001120,1.257
С 6/1.0 2.8,МАП-1 23/1,,2.778,0.000,1.000,2.778,0.556,710.8,0.003908,1.120361e+05,950.00,830.00,389.28,342.62,390.00,1.754,1.754,1259000,1650.0,0.001120,1.257
С 6/1.0 2.8,МАП-1 23/1,,2.778,0.000,1.000,2.778,0.556,735.4,0.003777,9.588583e+04,950.00,830.00,325.07,366.70,390.00,1.635,1.635,1259000,1650.0,0.001120,1.257
С 6/1.0 2.3,МАП-1 23/1,,2.333,0.000,1.000,2.333,0.467,735.4,0.003173,2.410736e+05,950.00,830.00,950.00,295.82,185.72,2.321,2.321,1259000,1650.0,0.001120,1.257
С 6/1.0 2.3,МАП-1 23/1,,2.333,0.000,1.000,2.333,0.467,760.0,0.003070,2.068411e+05,950.00,830.00,950.00,315.44,200.63,2.166,2.166,1259000,1650.0,0.001120,1.257
С 6/1.0 2.3,МАП-1 23/1,,2.333,0.000,1.000,2.333,0.467,784.6,0.002974,1.768170e+05,950.00,830.00,352.32,336.82,390.00,2.018,2.018,1259000,1650.0,0.001120,1.257
С 6/1.0 2.3,МАП-1 23/1,,2.333,0.000,1.000,2.333,0.467,809.2,0.002883,1.509684e+05,950.00,830.00,285.66,359.78,390.00,1.879,1.879,1259000,1650.0,0.001120,1.257
С 6/1.0 2.3,МАП-1 23/1,,2.333,0.000,1.000,2.333,0.467,833.8,0.002798,1.281572e+05,950.00,830.00,247.93,385.16,390.00,1.746,1.746,1259000,1650.0,0.001120,1.257
С 6/1.0 1.9,МАП-1 23/1,,1.889,0.000,1.000,1.889,0.378,883.1,0.002139,4.148028e+05,950.00,830.00,278.14,338.38,390.00,2.760,2.760,1259000,1650.0,0.001120,1.257
С 6/1.0 1.9,МАП-1 23/1,,1.889,0.000,1.000,1.889,0.378,907.7,0.002081,3.491308e+05,950.00,830.00,229.39,362.10,390.00,2.554,2.554,1259000,1650.0,0.001120,1.257
С 6/1.0 3.2,МАП-1 23/1,,3.222,0.000,1.000,3.222,0.644,464.6,0.006935,2.729278e+05,950.00,830.00,950.00,207.73,193.98,2.802,2.802,1259000,1650.0,0.001120,1.257
С 6/1.0 3.2,МАП-1 23/1,,3.222,0.000,1.000,3.222,0.644,489.2,0.006586,2.341949e+05,950.00,830.00,950.00,222.80,209.81,2.610,2.610,1259000,1650.0,0.001120,1.257
С 6/1.0 3.2,МАП-1 23/1,,3.222,0.000,1.000,3.222,0.644,513.8,0.006271,2.013980e+05,950.00,830.00,950.00,238.71,227.04,2.435,2.435,1259000,1650.0,0.001120,1.257
С 6/1.0 3.2,МАП-1 23/1,,3.222,0.000,1.000,3.222,0.644,538.5,0.005984,1.732056e+05,950.00,830.00,950.00,255.70,245.34,2.271,2.271,1259000,1650.0,0.001120,1.257
С 6/1.0 3.2,МАП-1 23/1,,3.222,0.000,1.000,3.222,0.644,587.7,0.005483,1.279533e+05,950.00,830.00,950.00,293.47,286.84,1.977,1.977,1259000,1650.0,0.001120,1.257
С 6/1.0 3.2,МАП-1 23/1,,3.222,0.000,1.000,3.222,0.644,612.3,0.005262,1.097838e+05,950.00,830.00,950.00,314.61,310.55,1.843,1.843,1259000,1650.0,0.001120,1.257
С 6/1.0 3.2,МАП-1 23/1,,3.222,0.000,1.000,3.222,0.644,636.9,0.005059,9.439485e+04,950.00,830.00,480.42,336.94,390.00,1.720,1.720,1259000,1650.0,0.001120,1.257
С 6/1.0 3.2,МАП-1 23/1,,3.222,0.000,1.000,3.222,0.644,661.5,0.004871,8.087918e+04,950.00,830.00,389.86,361.41,390.00,1.603,1.603,1259000,1650.0,0.001120,1.257
С 6/1.0 2.8,МАП-1 23/1,,2.778,0.000,1.000,2.778,0.556,563.1,0.004933,2.747985e+05,950.00,830.00,950.00,231.10,184.96,2.640,2.640,1259000,1650.0,0.001120,1.257
С 6/1.0 2.8,МАП-1 23/1,,2.778,0.000,1.000,2.778,0.556,587.7,0.004727,2.374223e+05,950.00,830.00,950.00,246.49,199.31,2.469,2.469,1259000,1650.0,0.001120,1.257
С 6/1.0 2.8,МАП-1 23/1,,2.778,0.000,1.000,2.778,0.556,612.3,0.004537,2.044517e+05,950.00,830.00,950.00,263.26,214.98,2.306,2.306,1259000,1650.0,0.001120,1.257
С 6/1.0 2.8,МАП-1 23/1,,2.778,0.000,1.000,2.778,0.556,636.9,0.004361,1.765211e+05,950.00,830.00,950.00,280.81,232.00,2.157,2.157,1259000,1650.0,0.001120,1.257
С 6/1.0 2.8,МАП-1 23/1,,2.778,0.000,1.000,2.778,0.556,661.5,0.004199,1.518492e+05,950.00,830.00,950.00,299.96,250.34,2.014,2.014,1259000,1650.0,0.001120,1.257
С 6/1.0 4.1,МАП-1 23/1,,4.111,0.000,1.000,4.111,0.822,440.0,0.009343,1.471973e+05,950.00,830.00,950.00,255.02,270.58,2.321,2.321,1259000,1650.0,0.001120,1.257
С 6/1.0 4.1,МАП-1 23/1,,4.111,0.000,1.000,4.111,0.822,464.6,0.008848,1.252450e+05,950.00,830.00,950.00,275.70,295.58,2.153,2.153,1259000,1650.0,0.001120,1.257
С 6/1.0 4.1,МАП-1 23/1,,4.111,0.000,1.000,4.111,0.822,489.2,0.008403,1.068388e+05,950.00,830.00,950.00,297.70,322.46,1.999,1.999,1259000,1650.0,0.001120,1.257
С 6/1.0 4.1,МАП-1 23/1,,4.111,0.000,1.000,4.111,0.822,513.8,0.008001,9.132208e+04,950.00,830.00,950.00,321.17,351.98,1.859,1.859,1259000,1650.0,0.001120,1.257
С 6/1.0 4.1,МАП-1 23/1,,4.111,0.000,1.000,4.111,0.822,538.5,0.007635,7.806941e+04,950.00,830.00,553.29,346.48,390.00,1.729,1.729,1259000,1650.0,0.001120,1.257
С 6/1.0 4.1,МАП-1 23/1,,4.111,0.000,1.000,4.111,0.822,563.1,0.007301,6.663098e+04,950.00,830.00,459.87,374.11,390.00,1.608,1.608,1259000,1650.0,0.001120,1.257
С 6/1.0 3.7,МАП-1 23/1,,3.667,0.000,1.000,3.667,0.733,440.0,0.008333,2.058931e+05,950.00,830.00,950.00,223.00,227.02,2.594,2.594,1259000,1650.0,0.001120,1.257
С 6/1.0 3.7,МАП-1 23/1,,3.667,0.000,1.000,3.667,0.733,464.6,0.007892,1.756529e+05,950.00,830.00,950.00,240.31,247.26,2.410,2.410,1259000,1650.0,0.001120,1.257
С 6/1.0 3.7,МАП-1 23/1,,3.667,0.000,1.000,3.667,0.733,489.2,0.007495,1.502465e+05,950.00,830.00,950.00,258.63,269.34,2.241,2.241,1259000,1650.0,0.001120,1.257
С 6/1.0 3.7,МАП-1 23/1,,3.667,0.000,1.000,3.667,0.733,513.8,0.007136,1.287845e+05,950.00,830.00,950.00,278.05,293.23,2.087,2.087,1259000,1650.0,0.001120,1.257
С 6/1.0 3.7,МАП-1 23/1,,3.667,0.000,1.000,3.667,0.733,538.5,0.006810,1.104009e+05,950.00,830.00,950.00,298.89,318.78,1.944,1.944,1259000,1650.0,0.001120,1.257
С 6/1.0 3.7,МАП-1 23/1,,3.667,0.000,1.000,3.667,0.733,563.1,0.006512,9.447683e+04,950.00,830.00,950.00,321.55,346.46,1.809,1.809,1259000,1650.0,0.001120,1.257
С 6/1.0 3.7,МАП-1 23/1,,3.667,0.000,1.000,3.667,0.733,587.7,0.006239,8.103676e+04,950.00,830.00,499.11,345.57,390.00,1.686,1.686,1259000,1650.0,0.001120,1.257
С 6/1.0 3.7,МАП-1 23/1,,3.667,0.000,1.000,3.667,0.733,612.3,0.005988,6.930732e+04,950.00,830.00,415.83,371.89,390.00,1.570,1.570,1259000,1650.0,0.001120,1.257
С 7/1.0 2.3,БНГ-1355 25/1,,2.333,0.000,1.000,2.333,0.467,932.3,0.002503,1.841272e+07,950.00,830.00,297.75,338.22,390.00,2.499,2.499,1125000,1630.0,0.000995,1.223
С 7/1.0 2.3,БНГ-1355 25/1,,2.333,0.000,1.000,2.333,0.467,956.9,0.002438,1.602036e+07,950.00,830.00,240.81,361.34,390.00,2.323,2.323,1125000,1630.0,0.000995,1.223
С 7/1.0 2.3,БНГ-1355 25/1,,2.333,0.000,1.000,2.333,0.467,981.5,0.002377,1.387671e+07,950.00,830.00,207.05,386.81,390.00,2.155,2.155,1125000,1630.0,0.000995,1.223
С 7/1.0 1.9,БНГ-1355 25/1,,1.889,0.000,1.000,1.889,0.378,1030.8,0.001833,5.190823e+07,950.00,830.00,223.78,344.55,390.00,4.003,4.003,1125000,1630.0,0.000995,1.223
С 7/1.0 1.9,БНГ-1355 25/1,,1.889,0.000,1.000,1.889,0.378,1055.4,0.001790,4.428752e+07,950.00,830.00,184.51,369.78,390.00,3.682,3.682,1125000,1630.0,0.000995,1.223
С 7/1.0 2.8,БНГ-1355 25/1,,2.778,0.000,1.000,2.778,0.556,784.6,0.003540,1.517045e+07,950.00,830.00,950.00,284.33,183.19,2.420,2.420,1125000,1630.0,0.000995,1.223
С 7/1.0 2.8,БНГ-1355 25/1,,2.778,0.000,1.000,2.778,0.556,833.8,0.003331,1.180524e+07,950.00,830.00,950.00,321.96,212.06,2.121,2.121,1125000,1630.0,0.000995,1.223
С 7/1.0 2.8,БНГ-1355 25/1,,2.778,0.000,1.000,2.778,0.556,858.5,0.003236,1.037197e+07,950.00,830.00,332.27,343.23,390.00,1.981,1.981,1125000,1630.0,0.000995,1.223
С 7/1.0 2.8,БНГ-1355 25/1,,2.778,0.000,1.000,2.778,0.556,883.1,0.003146,9.096226e+06,950.00,830.00,276.08,366.20,390.00,1.849,1.849,1125000,1630.0,0.000995,1.223
С 7/1.0 3.2,БНГ-1355 25/1,,3.222,0.000,1.000,3.222,0.644,686.2,0.004696,1.289817e+07,950.00,830.00,950.00,263.76,212.44,2.365,2.365,1125000,1630.0,0.000995,1.223
С 7/1.0 3.2,БНГ-1355 25/1,,3.222,0.000,1.000,3.222,0.644,710.8,0.004533,1.142902e+07,950.00,830.00,950.00,280.62,227.73,2.218,2.218,1125000,1630.0,0.000995,1.223
С 7/1.0 3.2,БНГ-1355 25/1,,3.222,0.000,1.000,3.222,0.644,735.4,0.004382,1.012577e+07,950.00,830.00,950.00,298.56,244.55,2.081,2.081,1125000,1630.0,0.000995,1.223
С 7/1.0 3.2,БНГ-1355 25/1,,3.222,0.000,1.000,3.222,0.644,784.6,0.004107,7.885735e+06,950.00,830.00,404.61,339.22,390.00,1.823,1.823,1125000,1630.0,0.000995,1.223
С 7/1.0 3.2,БНГ-1355 25/1,,3.222,0.000,1.000,3.222,0.644,809.2,0.003982,6.952073e+06,950.00,830.00,329.50,361.72,390.00,1.706,1.706,1125000,1630.0,0.000995,1.223
С 7/1.0 3.2,БНГ-1355 25/1,,3.222,0.000,1.000,3.222,0.644,833.8,0.003864,6.095342e+06,950.00,830.00,284.99,386.77,390.00,1.592,1.592,1125000,1630.0,0.000995,1.223
С 7/1.0 3.7,БНГ-1355 25/1,,3.667,0.000,1.000,3.667,0.733,686.2,0.005344,8.075089e+06,950.00,830.00,950.00,307.24,291.90,1.946,1.946,1125000,1630.0,0.000995,1.223
С 7/1.0 3.7,БНГ-1355 25/1,,3.667,0.000,1.000,3.667,0.733,710.8,0.005159,7.137318e+06,950.00,830.00,950.00,327.81,313.83,1.823,1.823,1125000,1630.0,0.000995,1.223
С 7/1.0 3.7,БНГ-1355 25/1,,3.667,0.000,1.000,3.667,0.733,735.4,0.004986,6.306289e+06,950.00,830.00,409.99,349.81,390.00,1.707,1.707,1125000,1630.0,0.000995,1.223
С 7/1.0 3.7,БНГ-1355 25/1,,3.667,0.000,1.000,3.667,0.733,760.0,0.004825,5.555166e+06,950.00,830.00,347.36,373.86,390.00,1.596,1.596,1125000,1630.0,0.000995,1.223
С 7/1.0 4.1,БНГ-1355 25/1,,4.111,0.000,1.000,4.111,0.822,686.2,0.005992,5.650899e+06,950.00,830.00,440.47,354.66,390.00,1.683,1.683,1125000,1630.0,0.000995,1.223
С 7/1.0 4.1,БНГ-1355 25/1,,4.111,0.000,1.000,4.111,0.822,710.8,0.005784,4.983436e+06,950.00,830.00,376.74,379.50,390.00,1.574,1.574,1125000,1630.0,0.000995,1.223
С 7/1.0 3.2,БНГ-1355 25/1,,3.222,0.000,1.000,3.222,0.644,636.9,0.005059,1.637378e+07,950.00,830.00,950.00,233.31,184.97,2.685,2.685,1125000,1630.0,0.000995,1.223
С 7/1.0 3.2,БНГ-1355 25/1,,3.222,0.000,1.000,3.222,0.644,661.5,0.004871,1.453591e+07,950.00,830.00,950.00,248.05,198.17,2.520,2.520,1125000,1630.0,0.000995,1.223
С 7/1.0 3.7,БНГ-1355 25/1,,3.667,0.000,1.000,3.667,0.733,538.5,0.006810,1.664206e+07,950.00,830.00,950.00,209.74,190.44,2.865,2.865,1125000,1630.0,0.000995,1.223
С 7/1.0 3.7,БНГ-1355 25/1,,3.667,0.000,1.000,3.667,0.733,563.1,0.006512,1.477065e+07,950.00,830.00,950.00,223.45,204.38,2.687,2.687,1125000,1630.0,0.000995,1.223
С 7/1.0 3.7,БНГ-1355 25/1,,3.667,0.000,1.000,3.667,0.733,587.7,0.006239,1.309350e+07,950.00,830.00,950.00,238.16,219.37,2.518,2.518,1125000,1630.0,0.000995,1.223
С 7/1.0 3.7,БНГ-1355 25/1,,3.667,0.000,1.000,3.667,0.733,612.3,0.005988,1.161573e+07,950.00,830.00,950.00,253.71,235.44,2.362,2.362,1125000,1630.0,0.000995,1.223
С 7/1.0 3.7,БНГ-1355 25/1,,3.667,0.000,1.000,3.667,0.733,636.9,0.005757,1.030136e+07,950.00,830.00,950.00,270.30,252.83,2.215,2.215,1125000,1630.0,0.000995,1.223
С 7/1.0 3.7,БНГ-1355 25/1,,3.667,0.000,1.000,3.667,0.733,661.5,0.005543,9.123104e+06,950.00,830.00,950.00,288.15,271.56,2.077,2.077,1125000,1630.0,0.000995,1.223
С 7/1.0 4.1,БНГ-1355 25/1,,4.111,0.000,1.000,4.111,0.822,464.6,0.008848,1.709960e+07,950.00,830.00,950.00,194.83,193.66,3.052,3.052,1125000,1630.0,0.000995,1.223
С 7/1.0 4.1,БНГ-1355 25/1,,4.111,0.000,1.000,4.111,0.822,489.2,0.008403,1.510028e+07,950.00,830.00,950.00,208.50,208.57,2.852,2.852,1125000,1630.0,0.000995,1.223
С 7/1.0 4.1,БНГ-1355 25/1,,4.111,0.000,1.000,4.111,0.822,513.8,0.008001,1.334501e+07,950.00,830.00,950.00,222.99,224.42,2.667,2.667,1125000,1630.0,0.000995,1.223
С 7/1.0 4.1,БНГ-1355 25/1,,4.111,0.000,1.000,4.111,0.822,538.5,0.007635,1.179803e+07,950.00,830.00,950.00,238.40,241.51,2.496,2.496,1125000,1630.0,0.000995,1.223
С 7/1.0 4.1,БНГ-1355 25/1,,4.111,0.000,1.000,4.111,0.822,563.1,0.007301,1.044824e+07,950.00,830.00,950.00,254.61,259.74,2.337,2.337,1125000,1630.0,0.000995,1.223
С 7/1.0 4.1,БНГ-1355 25/1,,4.111,0.000,1.000,4.111,0.822,587.7,0.006995,9.242669e+06,950.00,830.00,950.00,272.05,279.39,2.188,2.188,1125000,1630.0,0.000995,1.223
С 7/1.0 4.1,БНГ-1355 25/1,,4.111,0.000,1.000,4.111,0.822,612.3,0.006714,8.181852e+06,950.00,830.00,950.00,290.55,300.53,2.050,2.050,1125000,1630.0,0.000995,1.223
С 7/1.0 4.1,БНГ-1355 25/1,,4.111,0.000,1.000,4.111,0.822,636.9,0.006455,7.240269e+06,950.00,830.00,950.00,310.35,323.48,1.920,1.920,1125000,1630.0,0.000995,1.223
С 7/1.0 4.1,БНГ-1355 25/1,,4.111,0.000,1.000,4.111,0.822,661.5,0.006214,6.398425e+06,950.00,830.00,582.86,331.71,390.00,1.798,1.798,1125000,1630.0,0.000995,1.223
С 8/1.0 2.8,НДТ-3 16/1,,2.778,0.000,1.000,2.778,0.556,932.3,0.002979,7.969641e+05,950.00,830.00,298.78,333.25,390.00,2.717,2.717,961000,1540.0,0.001131,1.255
С 8/1.0 2.8,НДТ-3 16/1,,2.778,0.000,1.000,2.778,0.556,956.9,0.002903,6.539472e+05,950.00,830.00,239.15,360.40,390.00,2.483,2.483,961000,1540.0,0.001131,1.255
С 8/1.0 2.3,НДТ-3 16/1,,2.333,0.000,1.000,2.333,0.467,1006.2,0.002319,2.069480e+06,950.00,827.78,242.41,336.80,390.00,4.146,4.146,961000,1540.0,0.001131,1.255
С 8/1.0 2.3,НДТ-3 16/1,,2.333,0.000,1.000,2.333,0.467,1030.8,0.002264,1.657442e+06,950.00,830.00,195.22,365.61,390.00,3.747,3.747,961000,1540.0,0.001131,1.255
С 8/1.0 4.1,НДТ-3 16/1,,4.111,0.000,1.000,4.111,0.822,686.2,0.005992,5.651117e+05,950.00,830.00,950.00,270.13,239.99,2.345,2.345,961000,1540.0,0.001131,1.255
С 8/1.0 4.1,НДТ-3 16/1,,4.111,0.000,1.000,4.111,0.822,735.4,0.005590,4.125602e+05,950.00,830.00,950.00,310.87,284.22,2.028,2.028,961000,1540.0,0.001131,1.255
С 8/1.0 4.1,НДТ-3 16/1,,4.111,0.000,1.000,4.111,0.822,760.0,0.005409,3.504362e+05,950.00,830.00,433.99,334.34,390.00,1.882,1.882,961000,1540.0,0.001131,1.255
С 8/1.0 4.1,НДТ-3 16/1,,4.111,0.000,1.000,4.111,0.822,784.6,0.005240,2.959859e+05,950.00,830.00,353.29,360.47,390.00,1.741,1.741,961000,1540.0,0.001131,1.255
С 8/1.0 4.1,НДТ-3 16/1,,4.111,0.000,1.000,4.111,0.822,809.2,0.005080,2.488950e+05,950.00,830.00,304.38,389.43,390.00,1.608,1.608,961000,1540.0,0.001131,1.255
С 8/1.0 3.2,НДТ-3 16/1,,3.222,0.000,1.000,3.222,0.644,858.5,0.003753,5.258670e+05,950.00,830.00,950.00,323.48,203.24,2.271,2.271,961000,1540.0,0.001131,1.255
С 8/1.0 3.2,НДТ-3 16/1,,3.222,0.000,1.000,3.222,0.644,883.1,0.003649,4.399500e+05,950.00,830.00,300.41,348.33,390.00,2.093,2.093,961000,1540.0,0.001131,1.255
С 8/1.0 3.2,НДТ-3 16/1,,3.222,0.000,1.000,3.222,0.644,907.7,0.003550,3.634333e+05,950.00,830.00,253.78,376.98,390.00,1.918,1.918,961000,1540.0,0.001131,1.255
С 8/1.0 3.7,НДТ-3 16/1,,3.667,0.000,1.000,3.667,0.733,710.8,0.005159,7.464683e+05,950.00,830.00,950.00,250.68,187.75,2.677,2.677,961000,1540.0,0.001131,1.255
С 8/1.0 3.7,НДТ-3 16/1,,3.667,0.000,1.000,3.667,0.733,735.4,0.004986,6.392914e+05,950.00,830.00,950.00,268.11,203.75,2.493,2.493,961000,1540.0,0.001131,1.255
С 8/1.0 3.7,НДТ-3 16/1,,3.667,0.000,1.000,3.667,0.733,760.0,0.004825,5.452461e+05,950.00,830.00,950.00,287.21,221.45,2.318,2.318,961000,1540.0,0.001131,1.255
С 8/1.0 3.7,НДТ-3 16/1,,3.667,0.000,1.000,3.667,0.733,784.6,0.004673,4.624962e+05,950.00,830.00,950.00,308.37,241.25,2.149,2.149,961000,1540.0,0.001131,1.255
С 8/1.0 3.7,НДТ-3 16/1,,3.667,0.000,1.000,3.667,0.733,809.2,0.004531,3.907547e+05,950.00,830.00,402.35,331.62,390.00,1.989,1.989,961000,1540.0,0.001131,1.255
С 8/1.0 3.7,НДТ-3 16/1,,3.667,0.000,1.000,3.667,0.733,833.8,0.004397,3.284236e+05,950.00,830.00,321.08,357.38,390.00,1.837,1.837,961000,1540.0,0.001131,1.255
С 8/1.0 3.7,НДТ-3 16/1,,3.667,0.000,1.000,3.667,0.733,858.5,0.004271,2.742246e+05,950.00,830.00,275.70,386.21,390.00,1.691,1.691,961000,1540.0,0.001131,1.255
С 8/1.0 4.1,НДТ-3 16/1,,4.111,0.000,1.000,4.111,0.822,612.3,0.006714,8.904877e+05,950.00,830.00,950.00,220.32,189.00,2.896,2.896,961000,1540.0,0.001131,1.255
С 8/1.0 4.1,НДТ-3 16/1,,4.111,0.000,1.000,4.111,0.822,636.9,0.006455,7.666723e+05,950.00,830.00,950.00,235.64,204.33,2.701,2.701,961000,1540.0,0.001131,1.255
